id,amount,location,time
81796,8185.56,CHI,13:24
81797,1324.31,NY,12:37
81798,4740.32,TOK,21:50
81799,9941.27,NY,16:49
81800,1257.49,NY,11:39
81801,5457.18,PAR,13:33
81802,3879.42,NY,06:06
81803,7724.46,MUM,03:53
81804,1914.63,TOK,04:48
81805,3883.07,NY,21:36
81806,3282.33,LA,10:46
81807,2408,CHI,18:10
81808,8991.77,TOK,08:33
81809,9887,LA,05:50
81810,2617.6,CHI,03:28
81811,342.647,LON,14:55
81812,5842.5,TOK,15:10
81813,7708.26,LON,19:47
81814,3544.01,TX,21:42
81815,7920.46,TOK,08:45
81816,7383.26,TOK,14:58
81817,4984.6,LON,23:05
81818,9817.53,CHI,07:57
81819,6413.62,TX,04:17
81820,1847.95,NY,02:02
81821,3009.51,PAR,19:16
81822,8475.66,CHI,01:42
81823,7134.05,LA,16:12
81824,7462.43,LON,23:39
81825,985.957,TOK,03:35
81826,8309.87,LON,20:00
81827,8886.67,LA,08:10
81828,9706.28,PAR,23:16
81829,1701.96,CHI,08:44
81830,9717.11,TX,18:57
81831,1514.28,TOK,23:40
81832,4325.17,TOK,03:31
81833,3575.09,PAR,13:19
81834,6487.87,PAR,02:31
81835,8472.2,TX,09:11
81836,5771.97,TOK,06:51
81837,3339.86,PAR,14:31
81838,1221.32,TOK,12:50
81839,7055.12,PAR,13:37
81840,5676.7,TOK,02:51
81841,2014.5,LON,23:12
81842,138.575,LA,08:59
81843,8286.65,CHI,14:40
81844,9140.79,LON,04:14
81845,7644.01,NY,09:33
81846,7066.29,CHI,15:45
81847,9551.13,LON,19:54
81848,3042.57,CHI,15:10
81849,4326.31,NY,09:06
81850,8071.81,TX,23:12
81851,6181.35,CHI,10:41
81852,5870.33,LA,15:11
81853,2055.35,LON,06:00
81854,9244.18,TX,20:21
81855,4658.63,LON,14:02
81856,9007.46,TX,22:59
81857,5870.41,LON,07:12
81858,966.933,TOK,14:09
81859,8968.4,TOK,17:35
81860,9331.54,TOK,05:56
81861,8294.99,NY,01:40
81862,1202.44,CHI,17:09
81863,1741.67,CHI,12:26
81864,7093.87,TX,15:59
81865,561.925,TX,05:13
81866,7734.07,PAR,08:57
81867,8635.16,LA,11:19
81868,1488.58,LON,02:05
81869,741.334,NY,02:03
81870,3492.57,NY,15:27
81871,2133.38,TX,09:34
81872,1604.15,LA,19:10
81873,3871.28,LA,14:01
81874,6203.2,LON,11:49
81875,417.559,MUM,21:09
81876,2046.77,CHI,21:52
81877,5372.95,MUM,13:14
81878,2332.12,CHI,03:41
81879,200.047,TX,06:22
81880,7819.8,MUM,04:49
81881,6865.91,CHI,20:40
81882,2336.62,PAR,13:30
81883,8302.3,TOK,15:10
81884,1718.26,TOK,03:11
81885,3180.43,CHI,15:22
81886,6027.82,CHI,02:26
81887,4266.21,TOK,19:30
81888,7241.71,CHI,17:48
81889,2059.36,TX,08:25
81890,2819.06,TOK,12:41
81891,6929.24,LA,19:56
81892,4321.67,TX,22:26
81893,5927.42,LA,09:26
81894,25.3039,LON,11:04
81895,6636.04,PAR,09:03
81896,3403.63,MUM,17:01
81897,5552.52,TX,21:01
81898,1977.87,TOK,20:12
81899,6570.07,LON,17:58
81900,7731.65,CHI,14:46
81901,2111.11,CHI,05:06
81902,6673.31,NY,19:43
81903,1514.33,NY,12:34
81904,3266.04,TOK,14:06
81905,524.145,PAR,15:40
81906,825.82,NY,01:19
81907,8859.22,LON,11:41
81908,5028.53,NY,12:00
81909,1200.46,LON,17:00
81910,1938.89,LA,21:58
81911,432.041,PAR,04:07
81912,6899.2,TX,20:15
81913,7027.16,LON,12:59
81914,8145.8,TX,19:06
81915,3185.2,TX,09:57
81916,6228.68,TX,21:24
81917,244.789,TOK,16:53
81918,7437.73,TOK,11:35
81919,2297.43,LA,03:54
81920,5871.62,CHI,07:25
81921,8831.39,CHI,19:12
81922,4227.87,PAR,12:56
81923,7870.09,CHI,10:12
81924,5445.3,MUM,22:57
81925,2374.3,CHI,10:51
81926,8981.34,TOK,22:33
81927,5462.63,CHI,18:44
81928,5102.04,LON,22:56
81929,3361.19,TOK,17:06
81930,3337.2,LA,05:37
81931,1507.83,CHI,13:08
81932,473.679,LA,23:05
81933,4223.55,MUM,10:47
81934,2685.51,LA,23:33
81935,9331.01,TOK,20:52
81936,4667.45,TOK,11:25
81937,4055.02,MUM,20:31
81938,9626.73,MUM,16:28
81939,6080.77,MUM,23:58
81940,1050.31,MUM,08:34
81941,5994.55,CHI,04:51
81942,5059.94,TOK,11:45
81943,1392.51,TX,15:56
81944,6250.17,LON,10:10
81945,5443.98,NY,19:28
81946,7957.52,PAR,23:35
81947,4104.25,TX,18:00
81948,6179.27,CHI,19:30
81949,5482.94,LON,13:05
81950,3508.41,LA,15:57
81951,4728,TOK,02:31
81952,7819.43,LA,14:06
81953,4792.34,TOK,06:26
81954,3882.29,NY,02:15
81955,1649.38,TX,00:45
81956,9755.49,LON,14:38
81957,4526.21,PAR,18:09
81958,1881.15,TOK,17:22
81959,6074.94,NY,09:28
81960,9352.05,NY,16:56
81961,5559.3,TOK,09:53
81962,6786.32,MUM,21:24
81963,6660.56,LA,14:16
81964,3875.86,TOK,13:09
81965,1894.79,LA,05:14
81966,8476.21,MUM,09:13
81967,3176.97,NY,08:29
81968,3162.07,TOK,14:37
81969,5501.51,NY,21:22
81970,52.1126,TOK,12:52
81971,8639.78,TX,00:17
81972,767.707,MUM,19:57
81973,7611.29,NY,11:05
81974,1413,CHI,05:07
81975,5480.23,LA,09:37
81976,9310.18,LON,09:04
81977,2043.04,LA,15:06
81978,4569.56,TOK,06:03
81979,914.353,NY,15:04
81980,7055.12,MUM,00:34
81981,6987.69,CHI,17:30
81982,4510.73,PAR,08:55
81983,2264.14,TX,08:54
81984,4100.69,MUM,04:04
81985,8782.01,PAR,07:24
81986,9909.2,NY,20:15
81987,2048.64,CHI,17:02
81988,8774.35,CHI,22:21
81989,4237.06,LON,07:31
81990,7520.22,PAR,01:29
81991,8800.12,CHI,12:19
81992,2380.81,TOK,05:12
81993,6395.45,LA,21:47
81994,2649.68,TOK,06:43
81995,6839.49,TOK,21:18
81996,4204.54,PAR,12:59
81997,4988.41,LA,02:00
81998,7674.4,NY,16:08
81999,2829.81,MUM,22:19
82000,8969.71,TX,11:44
82001,8802.17,TOK,12:44
82002,3502.7,TOK,17:32
82003,6723.22,NY,13:46
82004,1306.2,TOK,20:49
82005,1171.62,TOK,08:41
82006,2246.28,CHI,21:05
82007,1947.61,LA,00:29
82008,1235.72,TX,06:56
82009,535.446,LON,00:47
82010,5753.21,CHI,21:26
82011,8498.51,PAR,02:26
82012,4525.94,CHI,04:21
82013,3620.57,TX,16:16
82014,8855.45,LON,12:16
82015,2993.49,CHI,11:26
82016,2085.65,TX,10:53
82017,2506.19,PAR,16:04
82018,5654.27,TOK,16:43
82019,2038.69,CHI,01:31
82020,3257.18,LON,05:52
82021,3361.82,LON,11:14
82022,3083.28,PAR,16:04
82023,1696.28,MUM,08:53
82024,9028.58,PAR,20:25
82025,3947.36,CHI,01:43
82026,8083.45,PAR,13:14
82027,381.122,CHI,11:57
82028,8804.17,LA,20:35
82029,4376.26,LA,08:16
82030,7527.99,CHI,07:44
82031,8667.19,LON,07:19
82032,3860.91,NY,22:25
82033,6274.97,MUM,14:29
82034,7137.22,PAR,04:54
82035,2902.44,TX,10:09
82036,4679.89,TOK,05:04
82037,8567.15,LON,00:36
82038,8036.55,NY,15:33
82039,2475.08,MUM,14:37
82040,8238.91,TOK,10:56
82041,5020.91,TX,08:17
82042,1225.72,MUM,22:37
82043,7821.47,NY,09:42
82044,7119.35,CHI,16:52
82045,1103.19,TOK,17:10
82046,1270.27,CHI,00:23
82047,6976.32,LON,05:30
82048,415.442,NY,08:53
82049,8040.08,CHI,14:41
82050,1221.8,TOK,19:24
82051,6570.5,TOK,03:44
82052,3551.87,MUM,16:05
82053,6893.12,LON,01:37
82054,7911.93,LA,01:27
82055,6367.15,TX,02:14
82056,9502.52,LON,15:30
82057,1852.83,TX,18:14
82058,736.77,LON,00:10
82059,1849.95,LON,01:06
82060,1079.84,LON,15:41
82061,2013.49,TOK,20:33
82062,2713.33,MUM,18:58
82063,6221.39,TX,10:56
82064,2839.99,CHI,15:50
82065,6369.99,PAR,12:07
82066,1410.85,TOK,19:41
82067,7656.43,TX,20:34
82068,7128.61,LON,16:16
82069,80.7823,LA,05:49
82070,6811.8,TOK,18:07
82071,8710.86,TX,08:37
82072,5156.91,LON,23:25
82073,2398.13,MUM,21:48
82074,7264.28,CHI,20:22
82075,9878.33,NY,22:50
82076,5220.08,PAR,04:56
82077,6319.33,MUM,14:38
82078,2607.72,NY,11:05
82079,6638.39,CHI,03:44
82080,6181.3,LA,20:21
82081,9018.05,TOK,10:18
82082,1685.41,NY,01:10
82083,7470.28,LON,22:35
82084,1416.22,NY,18:32
82085,3862.4,MUM,08:46
82086,6961.56,TX,20:20
82087,2260.9,TX,15:40
82088,1196.09,LA,21:05
82089,5469.54,TX,15:31
82090,7043.66,TX,04:28
82091,3391.67,LA,12:58
82092,4743.25,NY,02:09
82093,8084.5,CHI,08:15
82094,5449.21,TX,02:25
82095,8031.42,NY,10:25
82096,5253.75,PAR,01:34
82097,7094.15,LA,06:28
82098,5229.77,PAR,02:53
82099,8694.36,LA,23:33
82100,9858.91,TX,18:53
82101,3906.54,TOK,21:10
82102,4048.42,NY,19:45
82103,6285.3,MUM,15:01
82104,184.041,MUM,06:54
82105,8755.65,CHI,01:23
82106,8393.71,LON,03:07
82107,9233.29,CHI,07:05
82108,4355.32,PAR,07:49
82109,8099.81,CHI,00:25
82110,6217.4,MUM,17:02
82111,9534.09,PAR,03:25
82112,3340.7,CHI,07:07
82113,3070.64,TOK,23:30
82114,1049.99,CHI,16:28
82115,7536.89,PAR,03:13
82116,9548.24,TX,22:44
82117,997.371,LON,08:18
82118,6855.54,NY,14:06
82119,6785.69,MUM,03:27
82120,7722.68,TX,23:16
82121,9191.92,LON,23:43
82122,7996.48,PAR,13:35
82123,2462.26,MUM,05:15
82124,4066.79,TX,22:18
82125,9141.91,TOK,02:03
82126,3187.71,LON,04:48
82127,6499.71,LON,00:17
82128,2721.77,CHI,09:20
82129,9771.47,PAR,08:22
82130,9497.57,LON,22:33
82131,2504.09,LON,07:01
82132,9620.92,CHI,15:41
82133,7484.18,PAR,04:58
82134,3113.48,TOK,16:05
82135,8902.67,MUM,06:00
82136,5527.77,LON,08:20
82137,5250.29,LA,07:53
82138,3634.91,PAR,15:09
82139,1610.37,TX,00:43
82140,8881.49,LON,09:54
82141,3409.69,CHI,11:18
82142,2649.81,MUM,18:56
82143,5309.87,TX,17:35
82144,5236.1,TOK,09:59
82145,549.328,LA,20:27
82146,6889.34,NY,05:36
82147,8307.83,MUM,03:34
82148,7199.13,MUM,13:37
82149,4085.43,NY,19:19
82150,1479.55,PAR,18:32
82151,6826.76,NY,16:09
82152,7178.67,TOK,01:01
82153,8403.5,NY,11:59
82154,7475.71,NY,15:49
82155,2077.48,LON,21:55
82156,2352.46,MUM,20:21
82157,3505.58,MUM,06:26
82158,5222.06,LA,03:52
82159,4487.56,TX,05:05
82160,9830.71,LON,05:35
82161,2670.82,NY,12:16
82162,2012.75,CHI,03:30
82163,5947.73,TOK,00:46
82164,6878.27,LA,09:42
82165,9231.26,TOK,09:43
82166,8247.17,LA,21:31
82167,8052.12,LA,12:32
82168,3408.07,PAR,00:59
82169,3146.91,PAR,21:22
82170,5179.27,NY,04:26
82171,4114.01,NY,20:52
82172,1075.93,MUM,10:28
82173,2933.21,NY,20:51
82174,2043.34,MUM,00:34
82175,9791.88,NY,08:36
82176,2559.95,TOK,10:39
82177,388.123,PAR,04:22
82178,5420.46,PAR,15:42
82179,3317.2,TX,12:05
82180,5656.76,TX,04:50
82181,7349.79,TOK,00:01
82182,1593.22,MUM,23:11
82183,987.042,PAR,16:23
82184,7571.68,TX,12:12
82185,3222.13,PAR,09:43
82186,3014.45,LA,22:20
82187,9163.01,CHI,00:45
82188,8843.52,PAR,08:10
82189,7213.53,PAR,19:12
82190,2509.83,NY,09:18
82191,954.919,PAR,21:28
82192,9793.61,MUM,14:19
82193,778.757,MUM,16:08
82194,7939.14,MUM,16:51
82195,8795.43,LON,08:50
82196,83.3017,PAR,01:49
82197,5536.78,LON,13:41
82198,4789.11,PAR,12:16
82199,7119.77,TOK,22:56
82200,3253.58,MUM,23:14
82201,842.918,LON,11:09
82202,3353.85,LA,22:28
82203,5045.11,LON,19:40
82204,2508.35,CHI,09:21
82205,5330.21,CHI,16:52
82206,802.471,TOK,16:46
82207,8712.07,TX,03:16
82208,6382.32,CHI,19:40
82209,2824.82,CHI,13:03
82210,7414.55,PAR,01:49
82211,5340.93,NY,05:32
82212,5296.09,PAR,08:55
82213,6243.8,MUM,08:59
82214,9891.6,NY,03:26
82215,6165.29,CHI,09:50
82216,8340.7,LA,01:57
82217,327.874,TX,17:43
82218,6246.8,LA,15:13
82219,9516.95,TOK,16:29
82220,4031.67,LA,02:06
82221,4773.78,TX,10:01
82222,6704.09,MUM,23:35
82223,2744.81,TOK,11:45
82224,7304.04,LON,03:38
82225,4594.44,MUM,14:38
82226,5164.45,TOK,15:31
82227,6252.22,PAR,10:38
82228,1766.26,CHI,20:43
82229,4019.23,CHI,00:46
82230,7696.84,LON,12:42
82231,965.287,MUM,07:51
82232,7913.76,PAR,00:27
82233,4451.88,CHI,14:49
82234,4482.58,PAR,09:18
82235,7505.39,LON,08:56
82236,376.8,LA,12:58
82237,1001.44,TX,19:11
82238,684.934,PAR,01:37
82239,6672.67,PAR,12:06
82240,3778.5,TX,10:50
82241,9845.48,LA,19:06
82242,4853.07,LON,23:08
82243,9494.93,TX,20:26
82244,3229.28,LON,01:44
82245,6308.71,PAR,00:25
82246,6681.23,TOK,18:04
82247,1633.03,TOK,10:51
82248,8518.43,NY,15:13
82249,6073.35,NY,15:12
82250,6562.3,LON,17:12
82251,7221.81,MUM,11:07
82252,2259.14,LA,01:48
82253,5568.42,PAR,12:35
82254,1852.87,NY,08:15
82255,7894.87,NY,13:11
82256,8073.13,MUM,07:49
82257,7025.12,PAR,15:54
82258,8720.98,LA,06:03
82259,7728.08,CHI,11:27
82260,195.294,MUM,16:10
82261,5869.7,PAR,13:40
82262,2246.93,TX,13:20
82263,9162.97,TOK,04:43
82264,6780.89,CHI,06:25
82265,1167.89,CHI,17:20
82266,770.434,TOK,10:47
82267,2413.14,CHI,09:03
82268,9668.46,LON,18:25
82269,6427.54,MUM,13:01
82270,4193.59,TX,12:37
82271,3196.75,TX,12:58
82272,5397.37,LA,17:49
82273,2445.72,TOK,18:10
82274,5257.51,CHI,06:01
82275,5182.1,NY,02:54
82276,6646.3,TX,04:44
82277,7477.08,TOK,09:14
82278,8834.43,CHI,00:42
82279,6165.16,PAR,01:50
82280,2805.14,CHI,16:10
82281,1730.52,MUM,05:30
82282,2440.53,PAR,16:40
82283,2812.18,TX,08:54
82284,5795.79,PAR,01:41
82285,1322.63,TOK,17:40
82286,255.318,NY,07:42
82287,9414.06,PAR,23:16
82288,9535.14,MUM,06:31
82289,9380.27,LON,01:23
82290,8757.93,NY,23:26
82291,1792.75,LA,02:07
82292,155.748,TOK,15:00
82293,7295.47,MUM,12:13
82294,6641.03,MUM,05:27
82295,7475.08,TOK,22:24
82296,1177.05,CHI,12:27
82297,5501.83,CHI,05:34
82298,5862.76,LA,16:16
82299,4435.7,CHI,14:02
82300,8548.23,MUM,16:17
82301,8219.59,LON,00:48
82302,5216.08,LON,20:11
82303,7424.85,MUM,23:41
82304,4440.47,TX,16:02
82305,6193.16,LON,23:39
82306,9800.43,LA,10:59
82307,4825.32,CHI,06:43
82308,8771.91,NY,01:58
82309,3842.44,LA,13:35
82310,8102.78,TX,22:31
82311,5664.58,TOK,19:31
82312,7550.73,CHI,06:36
82313,4039.26,CHI,04:30
82314,4176.2,MUM,08:18
82315,6881.44,LON,11:07
82316,4240.7,LON,17:59
82317,3168.17,CHI,16:59
82318,4812.36,NY,09:13
82319,4381.27,TX,02:26
82320,8811.8,TX,12:45
82321,9655.68,LON,21:20
82322,649.798,LON,11:35
82323,694.41,NY,04:53
82324,1273.32,LA,22:56
82325,5706.63,TOK,21:41
82326,4830.49,TOK,21:55
82327,5990.27,TOK,13:14
82328,5082.8,NY,18:21
82329,1401.57,LON,15:26
82330,3794.43,TOK,16:39
82331,6416.88,NY,07:18
82332,9269.77,PAR,16:57
82333,5675.11,NY,07:33
82334,7716.08,LON,05:43
82335,4668.28,NY,12:45
82336,7488.91,LON,15:36
82337,9946.34,LA,11:53
82338,7580.53,PAR,04:23
82339,1223.25,LON,00:04
82340,2895.77,LA,10:28
82341,4603.41,LON,02:03
82342,282.807,TOK,06:09
82343,9016.25,LON,22:13
82344,9593.06,TOK,09:06
82345,3587.93,TOK,08:57
82346,9954.79,LA,10:00
82347,2863.25,TX,03:18
82348,3297.05,TOK,11:34
82349,5910.74,PAR,08:45
82350,8559.39,TOK,13:29
82351,6870.78,LON,21:43
82352,2266.25,TOK,15:59
82353,8458.9,NY,03:39
82354,3724.62,MUM,05:05
82355,9672.37,CHI,03:37
82356,2733.03,LA,10:37
82357,5055.72,NY,00:17
82358,8681.53,LON,07:08
82359,7294.09,LA,02:21
82360,4481.2,MUM,23:21
82361,7350.68,TOK,04:45
82362,5763.67,MUM,11:13
82363,4811.14,PAR,10:48
82364,7478.53,TOK,09:34
82365,9322.38,TOK,23:26
82366,6234.98,MUM,22:39
82367,5776.59,CHI,07:33
82368,5243.73,NY,12:36
82369,5585.39,TX,06:08
82370,6286.91,NY,15:17
82371,1836.4,MUM,05:16
82372,9477.1,TX,12:44
82373,4364.74,LA,17:03
82374,4850.25,NY,09:38
82375,7787.43,PAR,01:58
82376,2565.4,PAR,23:48
82377,6588.69,TX,01:05
82378,7157.38,PAR,14:50
82379,8328.14,NY,01:25
82380,977.589,PAR,13:59
82381,7542.78,LA,13:42
82382,1619.54,PAR,17:17
82383,9185.53,MUM,10:58
82384,2276.84,MUM,12:44
82385,6448.98,NY,16:11
82386,293.811,CHI,19:42
82387,5224.97,PAR,02:32
82388,3865.91,NY,06:40
82389,4668.1,LON,21:11
82390,4756.8,LA,23:25
82391,8479.87,MUM,13:07
82392,5027.48,PAR,08:43
82393,8457.15,TOK,04:24
82394,5678.92,NY,08:15
82395,1501.58,PAR,15:42
82396,9630.95,NY,17:54
82397,8161.19,NY,16:04
82398,4475.85,LA,10:20
82399,34.598,PAR,23:27
82400,3458.25,LON,17:28
82401,6916.48,MUM,13:46
82402,9163.08,TOK,23:35
82403,8528.14,TOK,09:25
82404,4011.1,CHI,09:39
82405,854.359,LON,17:36
82406,3094.85,PAR,11:13
82407,8089.56,TOK,22:51
82408,8258.38,MUM,01:06
82409,8839.73,LON,17:58
82410,3706.32,LON,14:09
82411,6671.44,MUM,22:44
82412,920.226,PAR,20:45
82413,1849.22,NY,15:17
82414,5598.81,NY,12:12
82415,5164.57,MUM,10:54
82416,4214.74,CHI,18:24
82417,6495.53,LON,22:58
82418,3071.9,NY,15:25
82419,5929.83,TOK,10:54
82420,7800.48,NY,00:27
82421,721.248,PAR,06:14
82422,1981.93,MUM,12:45
82423,3190.66,CHI,03:07
82424,8061.14,LA,12:22
82425,8719.12,LA,22:15
82426,4282.71,TOK,17:09
82427,5153.14,TOK,19:02
82428,7826.1,NY,01:30
82429,5258.44,LON,11:30
82430,7745.89,MUM,19:51
82431,7354.79,TOK,07:35
82432,1934.18,PAR,10:29
82433,699.472,MUM,22:57
82434,4164.16,LA,10:33
82435,9116.42,TOK,11:07
82436,1292.12,LON,20:31
82437,5458.73,NY,23:00
82438,3164.38,CHI,23:59
82439,5134.34,TOK,19:37
82440,7985.31,TOK,14:59
82441,6453.03,MUM,05:15
82442,9216.12,MUM,07:55
82443,7445.88,CHI,05:11
82444,760.327,NY,19:39
82445,1033.65,TX,13:42
82446,7734.75,LA,17:44
82447,201.935,PAR,16:29
82448,6491.99,LA,12:04
82449,7986.62,TOK,23:27
82450,2052.08,TOK,15:19
82451,4309.33,CHI,20:21
82452,9377.03,TOK,11:02
82453,2847.38,NY,19:28
82454,3018.26,PAR,09:07
82455,6925.82,TX,22:42
82456,5483.49,CHI,07:07
82457,9367.68,PAR,15:22
82458,6294.28,NY,12:48
82459,1082.4,MUM,08:17
82460,4078.4,PAR,03:09
82461,5634.42,TOK,21:58
82462,5583.35,TX,08:45
82463,2941,NY,09:41
82464,8958.21,CHI,23:10
82465,6109.23,PAR,06:03
82466,2659.74,PAR,18:36
82467,1182.71,TOK,17:59
82468,3663.65,LA,16:32
82469,63.2319,LA,20:39
82470,7265.58,TOK,14:32
82471,1772.1,CHI,13:00
82472,6236.66,CHI,04:46
82473,26.4667,NY,09:09
82474,5041.62,PAR,19:13
82475,8954.49,NY,11:12
82476,5102.02,LA,20:04
82477,8302.83,NY,01:10
82478,2397.58,LA,02:04
82479,8592.91,NY,11:33
82480,3449.33,PAR,20:24
82481,8114.56,LON,14:57
82482,2717.75,LON,23:45
82483,5491.93,LA,08:29
82484,3706.45,LA,16:45
82485,8673.82,CHI,02:18
82486,7712.02,TX,17:51
82487,7044.81,TOK,13:13
82488,476.291,TX,08:33
82489,2812.55,TX,13:49
82490,576.007,LA,19:55
82491,6293.39,NY,04:50
82492,6902.88,PAR,23:24
82493,7391.54,MUM,13:22
82494,6567.03,PAR,18:18
82495,9231.59,LON,18:33
82496,1902.57,LON,08:25
82497,6166.82,MUM,10:19
82498,660.589,PAR,14:10
82499,4717.2,TOK,23:17
82500,1061.61,PAR,14:33
82501,8502.5,TOK,10:15
82502,203.556,LA,07:41
82503,7174.73,CHI,07:05
82504,7373.95,TOK,17:44
82505,4121.39,MUM,04:25
82506,3247.47,LON,04:16
82507,8734.46,LON,06:58
82508,9916.42,LON,10:24
82509,2013.66,TOK,03:17
82510,8697.5,NY,19:44
82511,2444.13,MUM,08:33
82512,3738.48,PAR,13:49
82513,991.926,TOK,07:14
82514,7144.07,CHI,00:16
82515,7036.52,TOK,04:52
82516,5132.23,LON,17:07
82517,5046.31,LA,05:11
82518,4940.59,TX,10:52
82519,552.806,LA,07:12
82520,7419.58,TOK,15:03
82521,3877.94,NY,11:39
82522,3562.88,LON,03:54
82523,282.805,PAR,07:03
82524,7817.68,NY,08:45
82525,4965.35,CHI,20:24
82526,4277.69,CHI,11:17
82527,7398.69,NY,06:00
82528,1803.41,MUM,02:14
82529,2078.13,PAR,07:21
82530,7647.64,LON,23:24
82531,9936.09,MUM,11:10
82532,8009.99,LA,10:21
82533,8316.06,MUM,15:08
82534,5520.6,LA,02:24
82535,758.669,CHI,00:00
82536,5543.24,CHI,06:24
82537,8924.53,LON,17:14
82538,2402.03,TOK,10:57
82539,8792.42,TX,01:28
82540,5591.13,LA,12:09
82541,8369.47,PAR,02:01
82542,9898.67,NY,16:19
82543,5292.55,LON,07:36
82544,4627.44,NY,05:25
82545,5005.27,PAR,03:27
82546,3215.3,LON,02:09
82547,7628.81,LON,23:41
82548,92.0691,MUM,00:17
82549,406.049,TOK,13:59
82550,7026.57,NY,20:07
82551,4004.68,PAR,13:04
82552,1220.01,PAR,12:47
82553,9531.24,PAR,08:04
82554,2299.2,TX,20:59
82555,9155.03,LON,02:48
82556,4804.95,NY,14:22
82557,805.305,TX,01:12
82558,7300.49,TX,13:47
82559,9392,NY,19:46
82560,4719.29,TX,02:09
82561,7924.58,LON,11:28
82562,1712.16,CHI,18:29
82563,1514.25,CHI,09:31
82564,8434.2,LA,21:18
82565,5555.93,LON,10:21
82566,125.804,TOK,23:27
82567,6675.19,MUM,11:31
82568,2481.2,LA,00:55
82569,7346.24,NY,13:18
82570,328.935,TX,00:26
82571,3984.38,LA,00:30
82572,733.802,CHI,19:28
82573,8477.35,NY,07:48
82574,3905.29,TX,06:14
82575,3637.89,LON,15:23
82576,3772.43,TOK,00:04
82577,5138.42,NY,16:23
82578,4108.69,TX,18:15
82579,7171.7,TOK,10:25
82580,3065.18,LON,00:41
82581,9603.33,PAR,12:37
82582,8515.23,PAR,02:10
82583,3420.43,LON,07:07
82584,4109.11,LON,20:55
82585,2882.27,LON,01:13
82586,6937.07,CHI,17:59
82587,8759.31,MUM,11:58
82588,3928.87,TX,00:46
82589,9835.87,LA,10:19
82590,6603.32,TX,13:50
82591,9374.83,CHI,20:38
82592,633.128,CHI,01:36
82593,9400.86,TOK,09:20
82594,5154.05,LA,13:57
82595,160.962,MUM,01:03
82596,8909.96,CHI,12:38
82597,5894.76,TX,05:17
82598,8746.26,MUM,11:53
82599,4054.26,PAR,11:46
82600,6444.98,LON,15:12
82601,2602.32,LA,16:32
82602,8862.98,LA,21:16
82603,3159.69,CHI,14:08
82604,6024.61,PAR,15:28
82605,2752.15,CHI,21:56
82606,2189.46,MUM,05:42
82607,3117.01,CHI,15:58
82608,9303.9,TOK,06:45
82609,7649.41,LA,00:21
82610,8016.18,CHI,23:16
82611,3013.47,TOK,05:42
82612,2671.95,LA,07:29
82613,388.764,TOK,03:14
82614,5834.44,TOK,17:25
82615,1153.37,TOK,17:54
82616,6706.06,NY,19:33
82617,6753.35,PAR,09:57
82618,3680.86,CHI,23:46
82619,8653.02,TX,21:11
82620,3854.37,TX,19:26
82621,2313.39,NY,10:19
82622,6902.12,LON,00:56
82623,4694.03,PAR,03:59
82624,7832.81,MUM,07:38
82625,6353.81,NY,07:00
82626,8782.71,LA,15:12
82627,5335.66,MUM,13:29
82628,7945.85,TOK,05:18
82629,4047.11,NY,20:35
82630,3706.32,MUM,08:12
82631,9970.2,CHI,05:54
82632,815.182,TX,14:13
82633,3810.44,LON,03:27
82634,191.205,TOK,07:58
82635,5028.8,MUM,17:12
82636,296.655,LA,04:16
82637,5469.36,LON,11:52
82638,9002.31,LA,17:35
82639,1676.85,TOK,12:49
82640,8487.75,LA,10:50
82641,2798.03,LA,22:44
82642,3838.21,LON,10:36
82643,5655.65,NY,23:27
82644,6858.21,CHI,05:12
82645,4210.03,PAR,11:33
82646,7762.74,CHI,13:45
82647,9149.52,MUM,21:01
82648,6411.46,MUM,16:58
82649,7540.29,LON,13:50
82650,5394.69,LA,03:50
82651,9649.74,TX,00:38
82652,8379.17,LA,13:52
82653,9017.18,TX,08:59
82654,9617.43,PAR,18:15
82655,2595.31,MUM,13:59
82656,2677.92,LON,02:41
82657,5482.08,MUM,17:51
82658,1636.96,PAR,15:20
82659,3893.1,TOK,11:22
82660,8185.01,LON,15:18
82661,9291.86,TX,07:45
82662,5634.86,CHI,17:45
82663,3409.21,NY,20:07
82664,5803.21,TOK,01:56
82665,6008.51,NY,04:42
82666,573.206,LA,10:55
82667,6601.87,NY,21:41
82668,7016.16,MUM,15:14
82669,9180.69,TX,02:03
82670,9357.3,TOK,10:02
82671,7193.81,LA,17:45
82672,4697.95,LON,04:20
82673,3491.62,LA,18:22
82674,6233.78,LA,01:28
82675,6672.7,LON,06:35
82676,7064.1,CHI,04:17
82677,295.959,PAR,10:06
82678,7085.13,CHI,17:21
82679,4072.77,PAR,19:42
82680,7953.49,LON,05:43
82681,3584.79,MUM,14:48
82682,9073.01,TOK,20:48
82683,7571.12,TX,20:16
82684,9171.44,PAR,02:57
82685,1451.35,NY,20:37
82686,2884.87,TX,04:07
82687,6171.15,TOK,12:31
82688,5903.68,TOK,18:52
82689,1458.01,TOK,19:06
82690,2894.13,NY,00:02
82691,4594.84,PAR,02:20
82692,9486.84,PAR,11:29
82693,4469.93,NY,15:08
82694,8342.16,LON,21:12
82695,1265.94,NY,06:52
82696,4586.16,TX,22:04
82697,7389.65,MUM,15:00
82698,5410.68,LON,02:48
82699,8702.54,CHI,02:25
82700,160.406,NY,08:11
82701,2747.95,LA,04:07
