ID=3 | Amount=7657.23 | Location=LA | Time=20:42
ID=96156 | Amount=9372.29 | Location=MUM | Time=05:18
ID=96160 | Amount=8490.93 | Location=LON | Time=06:51
ID=96166 | Amount=7891.19 | Location=TOK | Time=06:16
ID=96169 | Amount=5816.22 | Location=NY | Time=02:56
ID=96171 | Amount=7237.09 | Location=TX | Time=04:42
ID=96175 | Amount=5430.06 | Location=LA | Time=11:55
ID=96176 | Amount=8609.89 | Location=MUM | Time=10:38
ID=96177 | Amount=6276.07 | Location=PAR | Time=16:18
ID=96179 | Amount=7986.92 | Location=LA | Time=17:51
ID=96181 | Amount=6037.96 | Location=TOK | Time=17:16
ID=96183 | Amount=5275.9 | Location=CHI | Time=08:00
ID=96184 | Amount=8101.92 | Location=CHI | Time=18:46
ID=96185 | Amount=6891.35 | Location=PAR | Time=01:47
ID=96187 | Amount=8737.89 | Location=CHI | Time=06:31
ID=96188 | Amount=6115.11 | Location=MUM | Time=12:29
ID=96189 | Amount=5383.88 | Location=LA | Time=11:43
ID=96193 | Amount=9345.74 | Location=PAR | Time=13:23
ID=96194 | Amount=5390.12 | Location=NY | Time=21:51
ID=96198 | Amount=5867.76 | Location=LON | Time=01:35
ID=96200 | Amount=5405.3 | Location=CHI | Time=18:55
ID=96203 | Amount=9536.12 | Location=TX | Time=03:41
ID=96205 | Amount=8559.74 | Location=TOK | Time=10:16
ID=96207 | Amount=7803.58 | Location=NY | Time=23:23
ID=96210 | Amount=9558.31 | Location=LA | Time=13:40
ID=96213 | Amount=9324.99 | Location=PAR | Time=01:13
ID=96214 | Amount=5835.21 | Location=TX | Time=20:51
ID=96215 | Amount=6300.54 | Location=TX | Time=14:07
ID=96218 | Amount=5992.07 | Location=LA | Time=05:47
ID=96219 | Amount=5936.61 | Location=LA | Time=04:58
ID=96222 | Amount=8299.41 | Location=TX | Time=11:35
ID=96224 | Amount=7831.72 | Location=LON | Time=11:19
ID=96225 | Amount=9890.31 | Location=MUM | Time=23:04
ID=96227 | Amount=9361.55 | Location=LA | Time=04:41
ID=96231 | Amount=7761.35 | Location=NY | Time=16:08
ID=96239 | Amount=7227.59 | Location=TOK | Time=17:35
ID=96240 | Amount=6015.65 | Location=TX | Time=22:39
ID=96242 | Amount=7560.84 | Location=TOK | Time=17:44
ID=96244 | Amount=6026.8 | Location=MUM | Time=08:53
ID=96245 | Amount=6846.29 | Location=TX | Time=12:45
ID=96247 | Amount=6930.91 | Location=PAR | Time=23:54
ID=96249 | Amount=8525.9 | Location=LA | Time=09:09
ID=96252 | Amount=8743.28 | Location=TX | Time=04:00
ID=96253 | Amount=5784.21 | Location=TOK | Time=02:16
ID=96254 | Amount=5602.51 | Location=PAR | Time=12:00
ID=96255 | Amount=8506.64 | Location=MUM | Time=04:01
ID=96257 | Amount=6029.99 | Location=NY | Time=13:31
ID=96258 | Amount=9705.71 | Location=TOK | Time=02:52
ID=96259 | Amount=5777.66 | Location=CHI | Time=09:12
ID=96261 | Amount=7928.74 | Location=PAR | Time=04:01
ID=96263 | Amount=5140.77 | Location=NY | Time=02:27
ID=96264 | Amount=8192.07 | Location=PAR | Time=09:35
ID=96268 | Amount=5020.8 | Location=LA | Time=07:20
ID=96271 | Amount=8261.62 | Location=NY | Time=11:34
ID=96272 | Amount=5611.73 | Location=CHI | Time=20:05
ID=96273 | Amount=6124.05 | Location=CHI | Time=13:02
ID=96275 | Amount=9363.16 | Location=PAR | Time=09:56
ID=96280 | Amount=6834.6 | Location=PAR | Time=00:59
ID=96282 | Amount=7934.47 | Location=LON | Time=21:09
ID=96284 | Amount=6345.25 | Location=NY | Time=18:46
ID=96286 | Amount=6095.91 | Location=CHI | Time=07:43
ID=96289 | Amount=6860.31 | Location=NY | Time=17:41
ID=96290 | Amount=9809.12 | Location=PAR | Time=14:08
ID=96292 | Amount=7202.42 | Location=TOK | Time=00:09
ID=96293 | Amount=9990.78 | Location=PAR | Time=17:48
ID=96294 | Amount=7486.79 | Location=PAR | Time=04:40
ID=96295 | Amount=6751.45 | Location=LA | Time=21:17
ID=96298 | Amount=8453.46 | Location=PAR | Time=06:43
ID=96303 | Amount=5759.8 | Location=TX | Time=14:15
ID=96304 | Amount=9248.89 | Location=CHI | Time=20:07
ID=96305 | Amount=8129.21 | Location=LA | Time=14:08
ID=96306 | Amount=7945.32 | Location=LON | Time=06:28
ID=96307 | Amount=5858.05 | Location=LA | Time=21:54
ID=96311 | Amount=5885.3 | Location=TX | Time=07:19
ID=96314 | Amount=9411.65 | Location=NY | Time=22:22
ID=96317 | Amount=8872.56 | Location=LA | Time=11:07
ID=96319 | Amount=5502.48 | Location=LA | Time=13:38
ID=96320 | Amount=9680.1 | Location=TOK | Time=07:56
ID=96321 | Amount=7352.3 | Location=MUM | Time=08:55
ID=96326 | Amount=5775.74 | Location=LA | Time=18:14
ID=96332 | Amount=9506.94 | Location=TX | Time=04:53
ID=96333 | Amount=7831.11 | Location=PAR | Time=04:19
ID=96336 | Amount=7780.54 | Location=CHI | Time=19:49
ID=96337 | Amount=6212.7 | Location=LA | Time=03:43
ID=96338 | Amount=8642.95 | Location=MUM | Time=13:18
ID=96339 | Amount=5604.22 | Location=TOK | Time=04:55
ID=96340 | Amount=6812.23 | Location=NY | Time=00:58
ID=96343 | Amount=5520.04 | Location=CHI | Time=00:33
ID=96348 | Amount=6116.19 | Location=CHI | Time=19:06
ID=96351 | Amount=6553.38 | Location=CHI | Time=14:37
ID=96352 | Amount=5566.03 | Location=MUM | Time=00:58
ID=96353 | Amount=8122.93 | Location=TOK | Time=01:37
ID=96355 | Amount=7803.03 | Location=MUM | Time=15:18
ID=96356 | Amount=5275.07 | Location=CHI | Time=09:19
ID=96357 | Amount=6700.23 | Location=TOK | Time=02:11
ID=96359 | Amount=9862.02 | Location=TX | Time=23:59
ID=96360 | Amount=9835.09 | Location=TX | Time=13:52
ID=96361 | Amount=6261.61 | Location=TX | Time=11:02
ID=96366 | Amount=8718.88 | Location=LA | Time=15:02
ID=96369 | Amount=7506.53 | Location=NY | Time=22:42
ID=96370 | Amount=6888.78 | Location=LON | Time=17:57
ID=96372 | Amount=7762.57 | Location=CHI | Time=13:59
ID=96373 | Amount=7587.49 | Location=TX | Time=20:24
ID=96375 | Amount=9654.44 | Location=PAR | Time=10:00
ID=96376 | Amount=5460.15 | Location=TX | Time=05:14
ID=96377 | Amount=5963.72 | Location=MUM | Time=18:08
ID=96379 | Amount=7498.51 | Location=TX | Time=13:03
ID=96380 | Amount=8867.73 | Location=TX | Time=07:28
ID=96382 | Amount=8104.73 | Location=TX | Time=13:40
ID=96386 | Amount=6979.65 | Location=CHI | Time=13:51
ID=96390 | Amount=8570.01 | Location=LA | Time=15:16
ID=96393 | Amount=9146.63 | Location=PAR | Time=08:19
ID=96394 | Amount=6420.65 | Location=TOK | Time=09:12
ID=96396 | Amount=7548.49 | Location=PAR | Time=05:00
ID=96398 | Amount=6335.69 | Location=TX | Time=22:18
ID=96400 | Amount=8492.61 | Location=PAR | Time=01:16
ID=96402 | Amount=7089.36 | Location=LA | Time=14:02
ID=96403 | Amount=5154.45 | Location=LA | Time=15:16
ID=96405 | Amount=6291.73 | Location=LA | Time=08:44
ID=96406 | Amount=7958.4 | Location=CHI | Time=11:37
ID=96409 | Amount=8257.31 | Location=PAR | Time=11:43
ID=96412 | Amount=9855.33 | Location=TOK | Time=23:58
ID=96413 | Amount=9783.17 | Location=PAR | Time=11:24
ID=96416 | Amount=7512.68 | Location=NY | Time=22:42
ID=96419 | Amount=6174.15 | Location=LA | Time=08:10
ID=96422 | Amount=6734.92 | Location=TX | Time=19:09
ID=96423 | Amount=6672.92 | Location=NY | Time=17:50
ID=96425 | Amount=8614.33 | Location=LON | Time=13:23
ID=96432 | Amount=9620.37 | Location=CHI | Time=06:44
ID=96436 | Amount=8004.1 | Location=PAR | Time=10:05
ID=96437 | Amount=7093.78 | Location=NY | Time=02:49
ID=96438 | Amount=7561.51 | Location=CHI | Time=17:21
ID=96441 | Amount=8080.06 | Location=NY | Time=08:48
ID=96444 | Amount=8474.6 | Location=NY | Time=01:34
ID=96445 | Amount=8801.18 | Location=CHI | Time=22:37
ID=96446 | Amount=9056.54 | Location=LON | Time=00:45
ID=96447 | Amount=7852.73 | Location=TX | Time=07:25
ID=96448 | Amount=9535.54 | Location=LA | Time=03:22
ID=96449 | Amount=8098.62 | Location=CHI | Time=15:28
ID=96451 | Amount=5381.01 | Location=LON | Time=16:59
ID=96452 | Amount=8684.9 | Location=TOK | Time=22:18
ID=96453 | Amount=5472.51 | Location=TX | Time=00:44
ID=96456 | Amount=6818.43 | Location=TOK | Time=21:01
ID=96457 | Amount=6414.81 | Location=TX | Time=22:53
ID=96458 | Amount=8369.3 | Location=TX | Time=10:13
ID=96459 | Amount=8489.69 | Location=TOK | Time=12:26
ID=96462 | Amount=6415.27 | Location=TX | Time=19:22
ID=96463 | Amount=8198.58 | Location=TOK | Time=05:38
ID=96466 | Amount=5141.6 | Location=MUM | Time=00:22
ID=96468 | Amount=5380.64 | Location=MUM | Time=17:09
ID=96469 | Amount=9915.06 | Location=MUM | Time=10:54
ID=96470 | Amount=8161.9 | Location=TOK | Time=00:40
ID=96471 | Amount=8520.98 | Location=NY | Time=08:46
ID=96472 | Amount=5448.57 | Location=TOK | Time=12:32
ID=96473 | Amount=9233.53 | Location=TX | Time=14:39
ID=96474 | Amount=5567.76 | Location=TOK | Time=07:24
ID=96477 | Amount=5404.04 | Location=CHI | Time=05:16
ID=96479 | Amount=9955.26 | Location=LON | Time=14:24
ID=96483 | Amount=7027.04 | Location=LON | Time=09:28
ID=96484 | Amount=5022.9 | Location=MUM | Time=18:31
ID=96485 | Amount=7763.99 | Location=PAR | Time=17:42
ID=96486 | Amount=8040.72 | Location=CHI | Time=06:30
ID=96487 | Amount=9476.08 | Location=CHI | Time=23:41
ID=96488 | Amount=6872.44 | Location=LA | Time=10:46
ID=96491 | Amount=7209.9 | Location=MUM | Time=08:34
ID=96492 | Amount=7091.95 | Location=MUM | Time=19:34
ID=96493 | Amount=6864.51 | Location=MUM | Time=10:47
ID=96494 | Amount=8268.51 | Location=LA | Time=08:38
ID=96495 | Amount=9172.72 | Location=NY | Time=03:55
ID=96496 | Amount=5252.77 | Location=TOK | Time=23:06
ID=96497 | Amount=9858.66 | Location=TX | Time=18:01
ID=96498 | Amount=6874.87 | Location=MUM | Time=13:09
ID=96500 | Amount=7279.47 | Location=TOK | Time=13:31
ID=96501 | Amount=5164.92 | Location=TX | Time=21:50
ID=96505 | Amount=7096.72 | Location=MUM | Time=19:14
ID=96506 | Amount=5019.19 | Location=TOK | Time=22:41
ID=96508 | Amount=9752.01 | Location=LA | Time=06:05
ID=96509 | Amount=7220.73 | Location=LON | Time=07:59
ID=96511 | Amount=6319.12 | Location=NY | Time=18:37
ID=96512 | Amount=8483.22 | Location=PAR | Time=10:17
ID=96513 | Amount=8534.52 | Location=MUM | Time=05:02
ID=96515 | Amount=7436.03 | Location=PAR | Time=16:12
ID=96517 | Amount=7350.38 | Location=NY | Time=06:51
ID=96520 | Amount=7604.73 | Location=LA | Time=02:42
ID=96521 | Amount=9866.61 | Location=TOK | Time=03:24
ID=96527 | Amount=6035.63 | Location=LA | Time=12:29
ID=96528 | Amount=6795.72 | Location=CHI | Time=13:18
ID=96529 | Amount=5621.22 | Location=MUM | Time=02:34
ID=96532 | Amount=8270.97 | Location=TX | Time=14:54
ID=96533 | Amount=9416.4 | Location=LA | Time=15:59
ID=96535 | Amount=8009.9 | Location=PAR | Time=21:21
ID=96540 | Amount=5372.9 | Location=TX | Time=11:28
ID=96541 | Amount=9965.34 | Location=NY | Time=18:14
ID=96543 | Amount=7756.91 | Location=LA | Time=23:35
ID=96544 | Amount=7952.81 | Location=CHI | Time=17:10
ID=96545 | Amount=8193.19 | Location=MUM | Time=02:45
ID=96546 | Amount=5446.76 | Location=TX | Time=08:37
ID=96547 | Amount=8542.9 | Location=TX | Time=14:09
ID=96548 | Amount=5506.96 | Location=TX | Time=19:30
ID=96549 | Amount=7386.82 | Location=CHI | Time=07:24
ID=96553 | Amount=5892.84 | Location=MUM | Time=08:03
ID=96554 | Amount=7890.51 | Location=LA | Time=19:14
ID=96555 | Amount=8625.05 | Location=NY | Time=22:59
ID=96557 | Amount=6419.82 | Location=TOK | Time=21:57
ID=96558 | Amount=9777.23 | Location=LA | Time=07:51
ID=96560 | Amount=6317.94 | Location=TX | Time=17:42
ID=96564 | Amount=9571.37 | Location=TX | Time=01:18
ID=96570 | Amount=5549.83 | Location=PAR | Time=06:55
ID=96571 | Amount=7782.58 | Location=LON | Time=00:05
ID=96572 | Amount=5624.84 | Location=LA | Time=04:23
ID=96574 | Amount=7435.19 | Location=TX | Time=17:37
ID=96576 | Amount=7358.15 | Location=LA | Time=00:52
ID=96578 | Amount=6786.95 | Location=MUM | Time=00:40
ID=96580 | Amount=5513.17 | Location=LA | Time=02:18
ID=96581 | Amount=7523.87 | Location=LA | Time=17:12
ID=96583 | Amount=9371.4 | Location=LA | Time=02:07
ID=96584 | Amount=9479.28 | Location=CHI | Time=02:49
ID=96585 | Amount=8477.66 | Location=PAR | Time=11:44
ID=96587 | Amount=7059.92 | Location=LON | Time=07:51
ID=96588 | Amount=5272.18 | Location=NY | Time=09:20
ID=96589 | Amount=6440.38 | Location=LA | Time=16:10
ID=96590 | Amount=6963.7 | Location=CHI | Time=14:58
ID=96591 | Amount=7881.48 | Location=PAR | Time=15:21
ID=96592 | Amount=5051.27 | Location=LA | Time=14:50
ID=96593 | Amount=7696.02 | Location=TOK | Time=10:58
ID=96594 | Amount=5712.65 | Location=TX | Time=07:40
ID=96599 | Amount=5907.43 | Location=MUM | Time=17:10
ID=96602 | Amount=9398.25 | Location=LON | Time=02:18
ID=96603 | Amount=5056.18 | Location=NY | Time=06:37
ID=96604 | Amount=5966.32 | Location=TX | Time=20:25
ID=96605 | Amount=5393.42 | Location=NY | Time=09:43
ID=96607 | Amount=6350.16 | Location=NY | Time=04:03
ID=96608 | Amount=9052.01 | Location=CHI | Time=12:06
ID=96609 | Amount=7384.43 | Location=NY | Time=14:43
ID=96610 | Amount=5268.72 | Location=PAR | Time=04:32
ID=96611 | Amount=9197.16 | Location=TOK | Time=17:36
ID=96612 | Amount=5331.54 | Location=CHI | Time=08:32
ID=96616 | Amount=5443.91 | Location=NY | Time=08:57
ID=96617 | Amount=6749.63 | Location=CHI | Time=09:09
ID=96618 | Amount=5088.17 | Location=TOK | Time=06:15
ID=96620 | Amount=6291.71 | Location=NY | Time=06:21
ID=96621 | Amount=6623.12 | Location=CHI | Time=15:25
ID=96622 | Amount=8270.18 | Location=NY | Time=18:35
ID=96625 | Amount=7522.98 | Location=PAR | Time=18:39
ID=96626 | Amount=8241.48 | Location=NY | Time=03:14
ID=96627 | Amount=5405.4 | Location=TX | Time=19:03
ID=96629 | Amount=7777.09 | Location=MUM | Time=17:32
ID=96630 | Amount=8349.36 | Location=CHI | Time=22:16
ID=96634 | Amount=9114.39 | Location=MUM | Time=23:07
ID=96635 | Amount=9257.71 | Location=TX | Time=07:09
ID=96638 | Amount=8940.76 | Location=NY | Time=17:27
ID=96639 | Amount=8976.44 | Location=NY | Time=08:09
ID=96642 | Amount=8876.66 | Location=PAR | Time=15:10
ID=96643 | Amount=8190.57 | Location=PAR | Time=04:25
ID=96644 | Amount=5001.35 | Location=NY | Time=13:22
ID=96645 | Amount=6455.67 | Location=NY | Time=10:55
ID=96646 | Amount=5671.58 | Location=LA | Time=01:59
ID=96648 | Amount=9220.55 | Location=NY | Time=19:10
ID=96649 | Amount=8920.45 | Location=TOK | Time=08:18
ID=96650 | Amount=8978.68 | Location=PAR | Time=00:15
ID=96653 | Amount=5064.41 | Location=LON | Time=18:55
ID=96655 | Amount=6167.89 | Location=LON | Time=07:03
ID=96656 | Amount=9634.33 | Location=TOK | Time=11:54
ID=96657 | Amount=6415.18 | Location=TX | Time=04:57
ID=96658 | Amount=9847.75 | Location=TX | Time=19:49
ID=96662 | Amount=7976.33 | Location=TX | Time=14:41
ID=96663 | Amount=8981.85 | Location=CHI | Time=08:17
ID=96666 | Amount=5129.45 | Location=NY | Time=17:27
ID=96667 | Amount=8462.25 | Location=LON | Time=22:59
ID=96668 | Amount=6312.04 | Location=TX | Time=01:26
ID=96671 | Amount=5982.76 | Location=CHI | Time=00:12
ID=96673 | Amount=6448.04 | Location=MUM | Time=04:22
ID=96676 | Amount=7309.82 | Location=TOK | Time=19:23
ID=96677 | Amount=6543.58 | Location=PAR | Time=14:49
ID=96679 | Amount=5398.63 | Location=CHI | Time=17:07
ID=96680 | Amount=5236.84 | Location=TOK | Time=10:07
ID=96683 | Amount=9905.17 | Location=LON | Time=21:36
ID=96684 | Amount=5300.35 | Location=PAR | Time=06:17
ID=96685 | Amount=8308 | Location=TX | Time=10:03
ID=96690 | Amount=6271.1 | Location=TX | Time=10:49
ID=96691 | Amount=6554.9 | Location=CHI | Time=06:52
ID=96692 | Amount=7514.76 | Location=MUM | Time=21:41
ID=96695 | Amount=8019.87 | Location=LON | Time=08:09
ID=96696 | Amount=9836.34 | Location=LON | Time=15:03
ID=96697 | Amount=9401.95 | Location=LA | Time=04:50
ID=96698 | Amount=5525.12 | Location=TOK | Time=05:29
ID=96699 | Amount=8898.68 | Location=LON | Time=01:01
ID=96702 | Amount=5614.88 | Location=TOK | Time=09:41
ID=96704 | Amount=9730.83 | Location=LON | Time=21:43
ID=96705 | Amount=5804.02 | Location=MUM | Time=22:59
ID=96709 | Amount=6571.24 | Location=MUM | Time=17:41
ID=96710 | Amount=8865.49 | Location=LA | Time=06:53
ID=96712 | Amount=5993.41 | Location=PAR | Time=04:38
ID=96717 | Amount=5353.66 | Location=NY | Time=23:26
ID=96718 | Amount=6363.31 | Location=NY | Time=07:17
ID=96722 | Amount=6689.34 | Location=NY | Time=14:49
ID=96724 | Amount=6548.16 | Location=PAR | Time=13:12
ID=96727 | Amount=6479.69 | Location=TOK | Time=21:04
ID=96729 | Amount=7349.99 | Location=LON | Time=22:27
ID=96730 | Amount=8265.01 | Location=TX | Time=22:15
ID=96732 | Amount=6215.08 | Location=CHI | Time=03:47
ID=96733 | Amount=7929.2 | Location=LON | Time=23:49
ID=96734 | Amount=9153.25 | Location=TX | Time=08:15
ID=96735 | Amount=9608.92 | Location=MUM | Time=08:20
ID=96736 | Amount=9833.44 | Location=CHI | Time=02:30
ID=96744 | Amount=6091.36 | Location=PAR | Time=16:18
ID=96745 | Amount=8700.89 | Location=MUM | Time=19:17
ID=96746 | Amount=6805.45 | Location=LON | Time=09:16
ID=96749 | Amount=6705.03 | Location=PAR | Time=13:35
ID=96752 | Amount=8546.15 | Location=LA | Time=01:36
ID=96756 | Amount=5169.52 | Location=NY | Time=06:08
ID=96757 | Amount=5661.74 | Location=MUM | Time=03:48
ID=96762 | Amount=8358.31 | Location=PAR | Time=15:46
ID=96763 | Amount=5487.55 | Location=NY | Time=01:25
ID=96764 | Amount=9915.29 | Location=TOK | Time=17:41
ID=96765 | Amount=7464.11 | Location=TOK | Time=15:26
ID=96767 | Amount=8494.2 | Location=PAR | Time=21:24
ID=96773 | Amount=8717.24 | Location=PAR | Time=19:26
ID=96774 | Amount=5653.53 | Location=LON | Time=18:02
ID=96777 | Amount=8123.89 | Location=LON | Time=16:01
ID=96778 | Amount=7854.05 | Location=LA | Time=23:20
ID=96779 | Amount=7449.61 | Location=MUM | Time=21:44
ID=96781 | Amount=6966.78 | Location=CHI | Time=18:44
ID=96786 | Amount=8993.04 | Location=NY | Time=16:11
ID=96787 | Amount=9437.29 | Location=MUM | Time=03:21
ID=96788 | Amount=9100.91 | Location=TX | Time=04:48
ID=96789 | Amount=8862.22 | Location=CHI | Time=03:15
ID=96790 | Amount=5888.71 | Location=LON | Time=11:20
ID=96791 | Amount=9588.66 | Location=NY | Time=11:39
ID=96792 | Amount=8451.2 | Location=TOK | Time=16:38
ID=96794 | Amount=9279.96 | Location=NY | Time=16:45
ID=96795 | Amount=6894.42 | Location=NY | Time=17:04
ID=96796 | Amount=7791.82 | Location=MUM | Time=14:16
ID=96797 | Amount=5380.76 | Location=TOK | Time=18:23
ID=96799 | Amount=8574.58 | Location=NY | Time=14:20
ID=96802 | Amount=9874.82 | Location=LON | Time=13:02
ID=96805 | Amount=6261.3 | Location=MUM | Time=12:57
ID=96806 | Amount=6979.5 | Location=PAR | Time=19:34
ID=96808 | Amount=5795.49 | Location=TX | Time=16:14
ID=96809 | Amount=7947.05 | Location=PAR | Time=15:01
ID=96811 | Amount=6316.41 | Location=MUM | Time=06:30
ID=96812 | Amount=5032.26 | Location=NY | Time=09:00
ID=96813 | Amount=8862.65 | Location=LON | Time=11:22
ID=96814 | Amount=6785.92 | Location=TX | Time=18:53
ID=96815 | Amount=7994.14 | Location=TX | Time=15:41
ID=96816 | Amount=8036.56 | Location=CHI | Time=21:26
ID=96817 | Amount=9031.06 | Location=LON | Time=16:41
ID=96820 | Amount=5355.22 | Location=PAR | Time=03:11
ID=96827 | Amount=6062.35 | Location=CHI | Time=11:36
ID=96828 | Amount=8784.61 | Location=LON | Time=10:59
ID=96830 | Amount=5156.89 | Location=CHI | Time=04:10
ID=96833 | Amount=5073.77 | Location=LA | Time=05:42
ID=96834 | Amount=5162.65 | Location=PAR | Time=09:29
ID=96835 | Amount=9795.38 | Location=CHI | Time=02:48
ID=96840 | Amount=5812.11 | Location=TX | Time=00:01
ID=96841 | Amount=9918.57 | Location=PAR | Time=10:19
ID=96842 | Amount=6866.1 | Location=CHI | Time=17:46
ID=96845 | Amount=7394.77 | Location=NY | Time=12:43
ID=96847 | Amount=6932.41 | Location=NY | Time=10:06
ID=96849 | Amount=5979.5 | Location=TX | Time=04:10
ID=96850 | Amount=6520.77 | Location=LA | Time=07:20
ID=96852 | Amount=6813.84 | Location=LA | Time=20:28
ID=96853 | Amount=7504.05 | Location=PAR | Time=20:23
ID=96856 | Amount=6273.01 | Location=TX | Time=14:35
ID=96857 | Amount=7500.86 | Location=LON | Time=09:40
ID=96858 | Amount=9455.01 | Location=TX | Time=09:37
ID=96862 | Amount=6922.7 | Location=LA | Time=15:42
ID=96863 | Amount=7239.27 | Location=PAR | Time=19:21
ID=96864 | Amount=6146.91 | Location=CHI | Time=01:25
ID=96865 | Amount=9263.88 | Location=CHI | Time=15:01
ID=96868 | Amount=5874.44 | Location=TOK | Time=07:27
ID=96869 | Amount=8746.18 | Location=CHI | Time=01:23
ID=96870 | Amount=9456.42 | Location=LA | Time=22:52
ID=96872 | Amount=7514.97 | Location=MUM | Time=18:06
ID=96874 | Amount=5742.58 | Location=NY | Time=07:44
ID=96878 | Amount=9238 | Location=CHI | Time=16:37
ID=96879 | Amount=8931.87 | Location=LON | Time=03:44
ID=96880 | Amount=9949.22 | Location=NY | Time=11:21
ID=96884 | Amount=5852.33 | Location=CHI | Time=11:31
ID=96885 | Amount=8435.36 | Location=CHI | Time=09:36
ID=96889 | Amount=7221.85 | Location=CHI | Time=17:09
ID=96890 | Amount=7622.24 | Location=CHI | Time=20:02
ID=96891 | Amount=5213.23 | Location=LON | Time=16:48
ID=96892 | Amount=5291.68 | Location=CHI | Time=05:58
ID=96894 | Amount=6426.55 | Location=PAR | Time=22:01
ID=96895 | Amount=7070.87 | Location=LON | Time=17:51
ID=96896 | Amount=9305.55 | Location=NY | Time=15:06
ID=96897 | Amount=6281.48 | Location=TX | Time=17:05
ID=96898 | Amount=6607.06 | Location=TOK | Time=21:14
ID=96900 | Amount=9094.9 | Location=LA | Time=08:28
ID=96902 | Amount=6590.07 | Location=LA | Time=23:19
ID=96904 | Amount=7406.63 | Location=LA | Time=23:17
ID=96911 | Amount=7782.09 | Location=LON | Time=04:01
ID=96913 | Amount=9602.19 | Location=LON | Time=02:11
ID=96914 | Amount=6624.75 | Location=TX | Time=04:34
ID=96915 | Amount=6738.8 | Location=PAR | Time=16:54
ID=96916 | Amount=9962.35 | Location=LA | Time=06:01
ID=96918 | Amount=7379.38 | Location=MUM | Time=19:21
ID=96919 | Amount=9023.51 | Location=TOK | Time=22:57
ID=96920 | Amount=8361.4 | Location=TX | Time=15:21
ID=96922 | Amount=9436.51 | Location=TX | Time=00:01
ID=96923 | Amount=8459.7 | Location=CHI | Time=03:39
ID=96925 | Amount=8709.22 | Location=CHI | Time=21:46
ID=96926 | Amount=6170.03 | Location=TX | Time=16:33
ID=96927 | Amount=5906.4 | Location=CHI | Time=08:49
ID=96928 | Amount=7850.02 | Location=TX | Time=15:14
ID=96930 | Amount=6534.77 | Location=PAR | Time=17:44
ID=96931 | Amount=8255.21 | Location=MUM | Time=02:56
ID=96933 | Amount=9831.38 | Location=PAR | Time=05:34
ID=96934 | Amount=8135.02 | Location=MUM | Time=07:24
ID=96935 | Amount=6801.19 | Location=NY | Time=09:41
ID=96936 | Amount=8852.32 | Location=TX | Time=12:39
ID=96939 | Amount=8195.83 | Location=LON | Time=00:46
ID=96940 | Amount=7995.61 | Location=TX | Time=10:25
ID=96941 | Amount=6524.35 | Location=LA | Time=16:51
ID=96945 | Amount=8109.93 | Location=TX | Time=21:03
ID=96946 | Amount=5056.12 | Location=LA | Time=12:52
ID=96948 | Amount=8048.29 | Location=TX | Time=22:34
ID=96949 | Amount=8305.8 | Location=LA | Time=13:41
ID=96952 | Amount=5316.15 | Location=PAR | Time=04:04
ID=96957 | Amount=5460.43 | Location=MUM | Time=09:06
ID=96958 | Amount=7637.98 | Location=TOK | Time=20:55
ID=96962 | Amount=8715.42 | Location=NY | Time=10:21
ID=96963 | Amount=6194.48 | Location=LA | Time=07:08
ID=96966 | Amount=7353.34 | Location=CHI | Time=00:25
ID=96967 | Amount=6419.44 | Location=TOK | Time=17:01
ID=96969 | Amount=7660.51 | Location=MUM | Time=04:04
ID=96973 | Amount=5752.49 | Location=TOK | Time=23:31
ID=96974 | Amount=9463.32 | Location=MUM | Time=10:56
ID=96975 | Amount=5984 | Location=NY | Time=00:55
ID=96977 | Amount=8362.72 | Location=PAR | Time=20:42
ID=96980 | Amount=9366.31 | Location=NY | Time=04:21
ID=96981 | Amount=7141.41 | Location=LON | Time=09:32
ID=96985 | Amount=5512.14 | Location=NY | Time=08:25
ID=96986 | Amount=9262.6 | Location=LON | Time=02:25
ID=96987 | Amount=6718.63 | Location=LA | Time=16:09
ID=96988 | Amount=5582.21 | Location=NY | Time=05:19
ID=96989 | Amount=7397.23 | Location=TOK | Time=00:29
ID=96991 | Amount=8664.34 | Location=PAR | Time=17:52
ID=96992 | Amount=7830.6 | Location=LA | Time=15:15
ID=96997 | Amount=9238.3 | Location=CHI | Time=15:44
ID=96998 | Amount=8341.63 | Location=PAR | Time=04:56
ID=97000 | Amount=5433.33 | Location=NY | Time=10:06
ID=97001 | Amount=7468.28 | Location=CHI | Time=05:29
ID=97004 | Amount=5538.89 | Location=LA | Time=12:35
ID=97007 | Amount=6969.09 | Location=LA | Time=11:50
ID=97009 | Amount=5191 | Location=TOK | Time=10:36
ID=97012 | Amount=7720.77 | Location=NY | Time=10:40
ID=97014 | Amount=7907.45 | Location=NY | Time=22:39
ID=97016 | Amount=5258.74 | Location=LA | Time=01:13
ID=97018 | Amount=8644.99 | Location=TOK | Time=23:05
ID=97019 | Amount=8661.66 | Location=TOK | Time=01:14
ID=97020 | Amount=6831.14 | Location=TX | Time=06:55
ID=97021 | Amount=9538.15 | Location=LA | Time=15:39
ID=97022 | Amount=8295.23 | Location=TOK | Time=04:29
ID=97024 | Amount=8513.58 | Location=MUM | Time=05:17
ID=97026 | Amount=6023.09 | Location=LA | Time=14:11
ID=97027 | Amount=7839.02 | Location=PAR | Time=00:17
ID=97030 | Amount=5540.16 | Location=NY | Time=12:29
